HUD frame time nsec:,16667000

Range Index,Elapsed Time, First Event,Last Event
408,672,7398,7398
409,672,7416,7416
410,672,7434,7434
411,672,7452,7452
412,672,7470,7470
413,640,7488,7488
414,672,7506,7506
415,672,7524,7524
416,672,7542,7542
417,672,7560,7560
418,672,7578,7578
419,704,7596,7596
420,672,7614,7614
421,672,7632,7632
422,672,7650,7650
423,672,7668,7668
424,672,7686,7686
425,672,7704,7704
426,672,7722,7722
427,672,7740,7740
428,672,7758,7758
429,672,7776,7776
430,672,7794,7794
431,672,7812,7812
432,672,7830,7830
433,672,7848,7848
434,672,7866,7866
435,672,7884,7884
436,800,7902,7902
437,672,7920,7920
438,672,7938,7938
439,672,7956,7956
440,672,7974,7974
441,672,7992,7992
442,672,8010,8010
443,640,8028,8028
444,672,8046,8046
445,672,8064,8064
446,672,8082,8082
447,640,8100,8100
448,672,8118,8118
449,640,8136,8136
450,704,8154,8154
451,672,8172,8172
452,672,8190,8190
453,672,8208,8208
454,672,8226,8226
455,672,8244,8244
456,672,8262,8262
457,672,8280,8280
458,672,8298,8298
459,768,8316,8316
460,672,8334,8334
461,672,8352,8352
462,672,8370,8370
463,672,8388,8388
464,672,8406,8406
465,832,8424,8424
466,640,8442,8442
467,704,8460,8460
468,704,8478,8478
469,672,8496,8496
470,704,8514,8514
471,672,8532,8532
472,704,8550,8550
473,640,8568,8568
474,640,8586,8586
475,704,8604,8604
476,672,8622,8622
477,832,8640,8640
478,672,8658,8658
479,672,8676,8676
480,672,8694,8694
481,672,8712,8712
482,672,8730,8730
483,672,8748,8748
484,672,8766,8766
485,672,8784,8784
486,672,8802,8802
487,704,8820,8820
488,672,8838,8838
489,672,8856,8856
490,672,8874,8874
491,672,8892,8892
492,704,8910,8910
493,7776512,8928,8928
494,768,8946,8946
495,704,8964,8964
496,704,8982,8982
497,672,9000,9000
498,704,9018,9018
499,704,9036,9036
500,704,9054,9054
501,704,9072,9072
502,896,9090,9090
503,704,9108,9108
504,704,9126,9126
505,672,9144,9144
506,640,9162,9162
507,672,9180,9180
508,672,9198,9198
509,672,9216,9216
510,704,9234,9234
511,704,9252,9252
512,672,9270,9270
513,672,9288,9288
514,672,9306,9306
515,672,9324,9324
516,672,9342,9342
517,672,9360,9360
518,672,9378,9378
519,672,9396,9396
520,672,9414,9414
521,672,9432,9432
522,672,9450,9450
523,672,9468,9468
524,864,9486,9486
525,672,9504,9504
526,672,9522,9522
527,672,9540,9540
528,704,9558,9558
529,672,9576,9576
530,672,9594,9594
531,672,9612,9612
532,672,9630,9630
533,672,9648,9648
534,672,9666,9666
535,672,9684,9684
536,672,9702,9702
537,672,9720,9720
538,672,9738,9738
539,672,9756,9756
540,672,9774,9774
541,672,9792,9792
542,672,9810,9810
543,672,9828,9828
544,672,9846,9846
545,672,9864,9864
546,672,9882,9882
547,864,9900,9900
548,672,9918,9918
549,672,9936,9936
550,672,9954,9954
551,704,9972,9972
552,672,9990,9990
553,704,10008,10008
554,672,10026,10026
555,672,10044,10044
556,672,10062,10062
557,672,10080,10080
558,672,10098,10098
559,672,10116,10116
560,704,10134,10134
561,704,10152,10152
562,704,10170,10170
563,672,10188,10188
564,672,10206,10206
565,672,10224,10224
566,672,10242,10242
567,672,10260,10260
568,672,10278,10278
569,672,10296,10296
570,672,10314,10314
571,672,10332,10332
572,672,10350,10350
573,672,10368,10368
574,672,10386,10386
575,672,10404,10404
576,768,10422,10422
577,672,10440,10440
578,672,10458,10458
579,672,10476,10476
580,672,10494,10494
581,672,10512,10512
582,672,10530,10530
583,704,10548,10548
584,704,10566,10566
585,672,10584,10584
586,640,10602,10602
587,640,10620,10620
588,672,10638,10638
589,672,10656,10656
590,672,10674,10674
591,672,10692,10692
592,672,10710,10710
593,672,10728,10728
594,672,10746,10746
595,672,10764,10764
596,672,10782,10782
597,672,10800,10800
598,672,10818,10818
599,832,10836,10836
600,672,10854,10854
601,672,10872,10872
602,672,10890,10890
603,672,10908,10908
604,672,10926,10926
605,672,10944,10944
606,704,10962,10962
607,640,10980,10980
608,672,10998,10998
609,672,11016,11016
610,672,11034,11034
611,672,11052,11052
612,672,11070,11070
613,736,11088,11088
614,672,11106,11106
615,672,11124,11124
616,672,11142,11142
617,672,11160,11160
618,672,11178,11178
619,672,11196,11196
620,704,11214,11214
621,672,11232,11232
622,960,11250,11250
623,704,11268,11268
624,704,11286,11286
625,640,11304,11304
626,704,11322,11322
627,672,11340,11340
628,704,11358,11358
629,672,11376,11376
630,672,11394,11394
631,672,11412,11412
632,672,11430,11430
633,704,11448,11448
634,768,11466,11466
635,672,11484,11484
636,672,11502,11502
637,672,11520,11520
638,672,11538,11538
639,672,11556,11556
640,672,11574,11574
641,672,11592,11592
642,672,11610,11610
643,672,11628,11628
644,704,11646,11646
645,800,11664,11664
646,672,11682,11682
647,672,11700,11700
648,672,11718,11718
649,672,11736,11736
650,672,11754,11754
651,672,11772,11772
652,672,11790,11790
653,672,11808,11808
654,672,11826,11826
655,672,11844,11844
656,672,11862,11862
657,672,11880,11880
658,896,11898,11898
659,672,11916,11916
660,672,11934,11934
661,672,11952,11952
662,704,11970,11970
663,672,11988,11988
664,7968,12006,12006
665,672,12024,12024
666,672,12042,12042
667,672,12060,12060
668,640,12078,12078
669,736,12096,12096
670,704,12114,12114
671,672,12132,12132
672,672,12150,12150
673,672,12168,12168
674,640,12186,12186
675,672,12204,12204
676,672,12222,12222
677,672,12240,12240
678,672,12258,12258
679,672,12276,12276
680,672,12294,12294
681,672,12312,12312
682,672,12330,12330
683,672,12348,12348
684,672,12366,12366
685,640,12384,12384
686,704,12402,12402
687,672,12420,12420
688,672,12438,12438
689,832,12456,12456
690,672,12474,12474
691,672,12492,12492
692,672,12510,12510
693,672,12528,12528
694,672,12546,12546
695,672,12564,12564
696,672,12582,12582
697,704,12600,12600
698,672,12618,12618
699,640,12636,12636
700,672,12654,12654
701,672,12672,12672
702,672,12690,12690
703,672,12708,12708
704,672,12726,12726
705,672,12744,12744
706,832,12762,12762
707,672,12780,12780
708,672,12798,12798
709,672,12816,12816
710,672,12834,12834
711,672,12852,12852
712,672,12870,12870
713,672,12888,12888
714,672,12906,12906
715,672,12924,12924
716,672,12942,12942
717,672,12960,12960
718,672,12978,12978
719,672,12996,12996
720,672,13014,13014
721,672,13032,13032
722,672,13050,13050
723,672,13068,13068
724,672,13086,13086
725,672,13104,13104
726,672,13122,13122
727,704,13140,13140
728,672,13158,13158
729,672,13176,13176
730,672,13194,13194
731,672,13212,13212
732,672,13230,13230
733,704,13248,13248
734,672,13266,13266
735,704,13284,13284
736,672,13302,13302
737,672,13320,13320
738,672,13338,13338
739,672,13356,13356
740,672,13374,13374
741,640,13392,13392
742,672,13410,13410
743,672,13428,13428
744,640,13446,13446
745,672,13464,13464
746,672,13482,13482
747,672,13500,13500
748,672,13518,13518
749,672,13536,13536
750,640,13554,13554
751,672,13572,13572
752,672,13590,13590
753,896,13608,13608
754,672,13626,13626
755,672,13644,13644
756,640,13662,13662
757,640,13680,13680
758,672,13698,13698
759,672,13716,13716
760,704,13734,13734
761,640,13752,13752
762,640,13770,13770
763,672,13788,13788
764,672,13806,13806
765,672,13824,13824
766,672,13842,13842
767,672,13860,13860
768,672,13878,13878
769,672,13896,13896
770,672,13914,13914
771,640,13932,13932
772,672,13950,13950
773,640,13968,13968
774,704,13986,13986
775,704,14004,14004
776,704,14022,14022
777,672,14040,14040
778,672,14058,14058
779,672,14076,14076
780,672,14094,14094
781,864,14112,14112
782,640,14130,14130
783,672,14148,14148
784,736,14166,14166
785,672,14184,14184
786,672,14202,14202
787,672,14220,14220
788,672,14238,14238
789,672,14256,14256
790,704,14274,14274
791,672,14292,14292
792,672,14310,14310
793,672,14328,14328
794,672,14346,14346
795,672,14364,14364
796,672,14382,14382
797,672,14400,14400
798,640,14418,14418
799,640,14436,14436
800,672,14454,14454
801,672,14472,14472
802,704,14490,14490
803,704,14508,14508
804,704,14526,14526
805,672,14544,14544
806,672,14562,14562
807,704,14580,14580
808,672,14598,14598
809,672,14616,14616
810,672,14634,14634
811,672,14652,14652
812,896,14670,14670
813,672,14688,14688
814,672,14706,14706
815,640,14724,14724
816,640,14742,14742
817,640,14760,14760
818,896,14778,14778
819,672,14796,14796
820,672,14814,14814
821,672,14832,14832
822,672,14850,14850
823,672,14868,14868
824,672,14886,14886
825,672,14904,14904
826,672,14922,14922
827,672,14940,14940
828,672,14958,14958
829,704,14976,14976
830,672,14994,14994
831,672,15012,15012
832,672,15030,15030
833,672,15048,15048
834,672,15066,15066
835,768,15084,15084
836,672,15102,15102
837,672,15120,15120
838,672,15138,15138
839,672,15156,15156
840,672,15174,15174
841,672,15192,15192
842,672,15210,15210
843,672,15228,15228
844,704,15246,15246
845,672,15264,15264
846,672,15282,15282
847,640,15300,15300
848,672,15318,15318
849,672,15336,15336
850,672,15354,15354
851,672,15372,15372
852,672,15390,15390
853,672,15408,15408
854,672,15426,15426
855,672,15444,15444
856,672,15462,15462
857,672,15480,15480
858,704,15498,15498
859,704,15516,15516
860,640,15534,15534
861,640,15552,15552
862,672,15570,15570
863,704,15588,15588
864,800,15606,15606
865,672,15624,15624
866,672,15642,15642
867,672,15660,15660
868,640,15678,15678
869,704,15696,15696
870,704,15714,15714
871,704,15732,15732
872,672,15750,15750
873,672,15768,15768
874,672,15786,15786
875,672,15804,15804
876,704,15822,15822
877,672,15840,15840
878,704,15858,15858
879,672,15876,15876
880,672,15894,15894
881,704,15912,15912
882,704,15930,15930
883,704,15948,15948
884,640,15966,15966
885,640,15984,15984
886,672,16002,16002
887,704,16020,16020
888,672,16038,16038
889,672,16056,16056
890,672,16074,16074
891,672,16092,16092
892,672,16110,16110
893,672,16128,16128
894,672,16146,16146
895,672,16164,16164
896,672,16182,16182
897,672,16200,16200
898,672,16218,16218
899,672,16236,16236
900,672,16254,16254
901,704,16272,16272
902,704,16290,16290
903,672,16308,16308
904,672,16326,16326
905,672,16344,16344
906,672,16362,16362
907,672,16380,16380
908,672,16398,16398
909,640,16416,16416
910,672,16434,16434
911,672,16452,16452
912,672,16470,16470
913,672,16488,16488
914,672,16506,16506
915,672,16524,16524
916,704,16542,16542
917,672,16560,16560
918,704,16578,16578
919,672,16596,16596
920,672,16614,16614
921,672,16632,16632
922,672,16650,16650
923,704,16668,16668
924,672,16686,16686
925,672,16704,16704
926,672,16722,16722
927,640,16740,16740
928,672,16758,16758
929,672,16776,16776
930,672,16794,16794
931,672,16812,16812
932,672,16830,16830
933,704,16848,16848
934,672,16866,16866
935,672,16884,16884
936,672,16902,16902
937,672,16920,16920
938,672,16938,16938
939,672,16956,16956
940,672,16974,16974
941,672,16992,16992
942,672,17010,17010
943,672,17028,17028
944,672,17046,17046
945,704,17064,17064
946,672,17082,17082
947,704,17100,17100
948,672,17118,17118
949,672,17136,17136
950,672,17154,17154
951,672,17172,17172
952,672,17190,17190
953,672,17208,17208
954,672,17226,17226
955,672,17244,17244
956,672,17262,17262
957,672,17280,17280
958,672,17298,17298
959,672,17316,17316
960,672,17334,17334
961,704,17352,17352
962,672,17370,17370
963,672,17388,17388
964,672,17406,17406
965,672,17424,17424
966,672,17442,17442
967,704,17460,17460
968,672,17478,17478
969,672,17496,17496
970,672,17514,17514
971,672,17532,17532
972,672,17550,17550
973,672,17568,17568
974,672,17586,17586
975,704,17604,17604
976,672,17622,17622
977,672,17640,17640
978,672,17658,17658
979,768,17676,17676
980,672,17694,17694
981,672,17712,17712
982,672,17730,17730
983,672,17748,17748
984,672,17766,17766
985,672,17784,17784
986,672,17802,17802
987,672,17820,17820
988,672,17838,17838
989,672,17856,17856
990,672,17874,17874
991,800,17892,17892
992,640,17910,17910
993,672,17928,17928
994,704,17946,17946
995,736,17964,17964
996,672,17982,17982
997,672,18000,18000
998,704,18018,18018
999,672,18036,18036
1000,672,18054,18054
1001,704,18072,18072
1002,768,18090,18090
1003,672,18108,18108
1004,672,18126,18126
1005,672,18144,18144
1006,672,18162,18162
1007,640,18180,18180
1008,640,18198,18198
1009,640,18216,18216
1010,672,18234,18234
1011,704,18252,18252
1012,672,18270,18270
1013,672,18288,18288
1014,704,18306,18306
1015,640,18324,18324
1016,704,18342,18342
1017,704,18360,18360
1018,672,18378,18378
1019,672,18396,18396
1020,672,18414,18414
1021,672,18432,18432
1022,672,18450,18450
1023,672,18468,18468
1024,672,18486,18486
1025,896,18504,18504
1026,672,18522,18522
1027,672,18540,18540
1028,704,18558,18558
1029,672,18576,18576
1030,672,18594,18594
1031,672,18612,18612
1032,672,18630,18630
1033,672,18648,18648
1034,672,18666,18666
1035,640,18684,18684
1036,672,18702,18702
1037,672,18720,18720
1038,672,18738,18738
1039,672,18756,18756
1040,672,18774,18774
1041,704,18792,18792
1042,704,18810,18810
1043,672,18828,18828
1044,896,18846,18846
1045,672,18864,18864
1046,672,18882,18882
1047,672,18900,18900
1048,672,18918,18918
1049,672,18936,18936
1050,672,18954,18954
1051,672,18972,18972
1052,672,18990,18990
1053,672,19008,19008
1054,896,19026,19026
1055,672,19044,19044
1056,672,19062,19062
1057,672,19080,19080
1058,704,19098,19098
1059,672,19116,19116
1060,672,19134,19134
1061,672,19152,19152
1062,672,19170,19170
1063,672,19188,19188
1064,672,19206,19206
1065,704,19224,19224
1066,672,19242,19242
1067,704,19260,19260
1068,672,19278,19278
1069,672,19296,19296
1070,672,19314,19314
1071,672,19332,19332
1072,672,19350,19350
1073,672,19368,19368
1074,672,19386,19386
1075,672,19404,19404
1076,672,19422,19422
1077,672,19440,19440
1078,672,19458,19458
1079,672,19476,19476
1080,672,19494,19494
1081,672,19512,19512
1082,672,19530,19530
1083,672,19548,19548
1084,672,19566,19566
1085,704,19584,19584
1086,672,19602,19602
1087,640,19620,19620
1088,640,19638,19638
1089,672,19656,19656
1090,672,19674,19674
1091,672,19692,19692
1092,672,19710,19710
1093,640,19728,19728
1094,640,19746,19746
1095,640,19764,19764
1096,672,19782,19782
1097,672,19800,19800
1098,672,19818,19818
1099,672,19836,19836
1100,672,19854,19854
1101,672,19872,19872
1102,704,19890,19890
1103,672,19908,19908
1104,672,19926,19926
1105,672,19944,19944
1106,672,19962,19962
1107,672,19980,19980
1108,672,19998,19998
1109,672,20016,20016
1110,704,20034,20034
1111,672,20052,20052
1112,672,20070,20070
1113,704,20088,20088
1114,672,20106,20106
1115,672,20124,20124
1116,672,20142,20142
1117,832,20160,20160
1118,672,20178,20178
1119,672,20196,20196
1120,672,20214,20214
1121,672,20232,20232
1122,704,20250,20250
1123,672,20268,20268
1124,672,20286,20286
1125,672,20304,20304
1126,672,20322,20322
1127,672,20340,20340
1128,672,20358,20358
1129,672,20376,20376
1130,672,20394,20394
1131,736,20412,20412
1132,672,20430,20430
1133,672,20448,20448
1134,672,20466,20466
1135,704,20484,20484
1136,672,20502,20502
1137,672,20520,20520
1138,672,20538,20538
1139,704,20556,20556
1140,672,20574,20574
1141,672,20592,20592
1142,672,20610,20610
1143,672,20628,20628
1144,672,20646,20646
1145,672,20664,20664
1146,768,20682,20682
1147,672,20700,20700
1148,640,20718,20718
1149,672,20736,20736
1150,704,20754,20754
1151,672,20772,20772
1152,640,20790,20790
1153,672,20808,20808
1154,672,20826,20826
1155,672,20844,20844
1156,672,20862,20862
1157,672,20880,20880
1158,704,20898,20898
1159,672,20916,20916
1160,672,20934,20934
1161,672,20952,20952
1162,672,20970,20970
1163,768,20988,20988
1164,672,21006,21006
1165,672,21024,21024
1166,672,21042,21042
1167,672,21060,21060
1168,672,21078,21078
1169,640,21096,21096
1170,672,21114,21114
1171,672,21132,21132
1172,672,21150,21150
1173,672,21168,21168
1174,672,21186,21186
1175,672,21204,21204
1176,704,21222,21222
1177,640,21240,21240
1178,672,21258,21258
1179,672,21276,21276
1180,672,21294,21294
1181,672,21312,21312
1182,672,21330,21330
1183,672,21348,21348
1184,704,21366,21366
1185,640,21384,21384
1186,640,21402,21402
1187,736,21420,21420
1188,672,21438,21438
1189,672,21456,21456
1190,672,21474,21474
1191,704,21492,21492
1192,672,21510,21510
1193,672,21528,21528
1194,640,21546,21546
1195,672,21564,21564
1196,640,21582,21582
1197,640,21600,21600
1198,672,21618,21618
1199,672,21636,21636
1200,672,21654,21654
1201,672,21672,21672
1202,672,21690,21690
1203,672,21708,21708
1204,640,21726,21726
1205,768,21744,21744
1206,672,21762,21762
1207,672,21780,21780
1208,672,21798,21798
1209,672,21816,21816
1210,672,21834,21834
1211,672,21852,21852
1212,672,21870,21870
1213,672,21888,21888
1214,672,21906,21906
1215,672,21924,21924
1216,672,21942,21942
1217,704,21960,21960
1218,704,21978,21978
1219,672,21996,21996
1220,672,22014,22014
1221,704,22032,22032
1222,640,22050,22050
1223,672,22068,22068
1224,672,22086,22086
1225,672,22104,22104
1226,672,22122,22122
1227,672,22140,22140
1228,672,22158,22158
1229,672,22176,22176
1230,672,22194,22194
1231,672,22212,22212
1232,672,22230,22230
1233,672,22248,22248
1234,672,22266,22266
1235,672,22284,22284
1236,672,22302,22302
1237,672,22320,22320
1238,672,22338,22338
1239,672,22356,22356
1240,672,22374,22374
1241,672,22392,22392
1242,672,22410,22410
1243,672,22428,22428
1244,672,22446,22446
1245,672,22464,22464
1246,672,22482,22482
1247,672,22500,22500
1248,672,22518,22518
1249,672,22536,22536
1250,704,22554,22554
1251,672,22572,22572
1252,672,22590,22590
1253,704,22608,22608
1254,672,22626,22626
1255,672,22644,22644
1256,672,22662,22662
1257,640,22680,22680
1258,672,22698,22698
1259,672,22716,22716
1260,672,22734,22734
1261,672,22752,22752
1262,672,22770,22770
1263,672,22788,22788
1264,672,22806,22806
1265,672,22824,22824
1266,672,22842,22842
1267,864,22860,22860
1268,672,22878,22878
1269,672,22896,22896
1270,672,22914,22914
1271,672,22932,22932
1272,672,22950,22950
1273,736,22968,22968
1274,672,22986,22986
1275,704,23004,23004
1276,672,23022,23022
1277,672,23040,23040
1278,672,23058,23058
1279,672,23076,23076
1280,672,23094,23094
1281,704,23112,23112
1282,672,23130,23130
1283,672,23148,23148
1284,640,23166,23166
1285,640,23184,23184
1286,672,23202,23202
1287,672,23220,23220
1288,736,23238,23238
1289,640,23256,23256
1290,672,23274,23274
1291,672,23292,23292
1292,672,23310,23310
1293,672,23328,23328
1294,672,23346,23346
1295,672,23364,23364
1296,640,23382,23382
1297,672,23400,23400
1298,640,23418,23418
1299,640,23436,23436
1300,672,23454,23454
1301,672,23472,23472
1302,672,23490,23490
1303,672,23508,23508
1304,672,23526,23526
1305,672,23544,23544
1306,672,23562,23562
1307,672,23580,23580
1308,704,23598,23598
1309,672,23616,23616
1310,704,23634,23634
1311,672,23652,23652
1312,672,23670,23670
1313,672,23688,23688
1314,640,23706,23706
1315,640,23724,23724
1316,672,23742,23742
1317,672,23760,23760
1318,672,23778,23778
1319,672,23796,23796
1320,800,23814,23814
1321,640,23832,23832
1322,672,23850,23850
1323,640,23868,23868
1324,672,23886,23886
1325,672,23904,23904
1326,672,23922,23922
1327,704,23940,23940
1328,640,23958,23958
1329,672,23976,23976
1330,640,23994,23994
1331,672,24012,24012
1332,672,24030,24030
1333,672,24048,24048
1334,672,24066,24066
1335,704,24084,24084
1336,672,24102,24102
1337,640,24120,24120
1338,672,24138,24138
1339,672,24156,24156
1340,672,24174,24174
1341,672,24192,24192
1342,672,24210,24210
1343,672,24228,24228
1344,672,24246,24246
1345,672,24264,24264
1346,672,24282,24282
1347,672,24300,24300
1348,768,24318,24318
1349,672,24336,24336
1350,672,24354,24354
1351,672,24372,24372
1352,672,24390,24390
1353,672,24408,24408
1354,672,24426,24426
1355,832,24444,24444
1356,672,24462,24462
1357,672,24480,24480
1358,672,24498,24498
1359,672,24516,24516
1360,672,24534,24534
1361,672,24552,24552
1362,672,24570,24570
1363,640,24588,24588
1364,672,24606,24606
