HUD frame time nsec:,16665000

Range Index,Elapsed Time, First Event,Last Event
1350,672,21652,21652
1351,672,21668,21668
1352,672,21684,21684
1353,672,21700,21700
1354,672,21716,21716
1355,672,21732,21732
1356,672,21748,21748
1357,672,21764,21764
1358,672,21780,21780
1359,672,21796,21796
1360,672,21812,21812
1361,672,21828,21828
1362,704,21844,21844
1363,672,21860,21860
1364,672,21876,21876
1365,672,21892,21892
1366,864,21908,21908
1367,672,21924,21924
1368,672,21940,21940
1369,672,21956,21956
1370,672,21972,21972
1371,672,21988,21988
1372,2658816,22004,22004
1373,704,22020,22020
1374,672,22036,22036
1375,736,22052,22052
1376,672,22068,22068
1377,672,22084,22084
1378,672,22100,22100
1379,672,22116,22116
1380,672,22132,22132
1381,672,22148,22148
1382,672,22164,22164
1383,704,22180,22180
1384,672,22196,22196
1385,704,22212,22212
1386,672,22228,22228
1387,672,22244,22244
1388,672,22260,22260
1389,704,22276,22276
1390,672,22292,22292
1391,672,22308,22308
1392,672,22324,22324
1393,704,22340,22340
1394,704,22356,22356
1395,736,22372,22372
1396,672,22388,22388
1397,704,22404,22404
1398,704,22420,22420
1399,672,22436,22436
1400,704,22452,22452
1401,672,22468,22468
1402,704,22484,22484
1403,704,22500,22500
1404,640,22516,22516
1405,672,22532,22532
1406,832,22548,22548
1407,704,22564,22564
1408,704,22580,22580
1409,672,22596,22596
1410,672,22612,22612
1411,672,22628,22628
1412,704,22644,22644
1413,704,22660,22660
1414,672,22676,22676
1415,672,22692,22692
1416,672,22708,22708
1417,704,22724,22724
1418,672,22740,22740
1419,672,22756,22756
1420,672,22772,22772
1421,672,22788,22788
1422,672,22804,22804
1423,768,22820,22820
1424,640,22836,22836
1425,672,22852,22852
1426,672,22868,22868
1427,672,22884,22884
1428,704,22900,22900
1429,704,22916,22916
1430,672,22932,22932
1431,672,22948,22948
1432,672,22964,22964
1433,672,22980,22980
1434,672,22996,22996
1435,672,23012,23012
1436,672,23028,23028
1437,672,23044,23044
1438,672,23060,23060
1439,672,23076,23076
1440,672,23092,23092
1441,640,23108,23108
1442,672,23124,23124
1443,672,23140,23140
1444,672,23156,23156
1445,672,23172,23172
1446,672,23188,23188
1447,672,23204,23204
1448,672,23220,23220
1449,672,23236,23236
1450,672,23252,23252
1451,832,23268,23268
1452,672,23284,23284
1453,672,23300,23300
1454,864,23316,23316
1455,704,23332,23332
1456,672,23348,23348
1457,672,23364,23364
1458,672,23380,23380
1459,672,23396,23396
1460,672,23412,23412
1461,640,23428,23428
1462,672,23444,23444
1463,672,23460,23460
1464,672,23476,23476
1465,672,23492,23492
1466,672,23508,23508
1467,672,23524,23524
1468,672,23540,23540
1469,704,23556,23556
1470,672,23572,23572
1471,672,23588,23588
1472,672,23604,23604
1473,672,23620,23620
1474,672,23636,23636
1475,672,23652,23652
1476,672,23668,23668
1477,672,23684,23684
1478,672,23700,23700
1479,672,23716,23716
1480,672,23732,23732
1481,672,23748,23748
1482,672,23764,23764
1483,672,23780,23780
1484,672,23796,23796
1485,672,23812,23812
1486,672,23828,23828
1487,672,23844,23844
1488,672,23860,23860
1489,672,23876,23876
1490,672,23892,23892
1491,672,23908,23908
1492,672,23924,23924
1493,672,23940,23940
1494,640,23956,23956
1495,672,23972,23972
1496,672,23988,23988
1497,832,24004,24004
1498,672,24020,24020
1499,672,24036,24036
1500,672,24052,24052
1501,672,24068,24068
1502,672,24084,24084
1503,672,24100,24100
1504,672,24116,24116
1505,672,24132,24132
1506,672,24148,24148
1507,672,24164,24164
1508,672,24180,24180
1509,672,24196,24196
1510,672,24212,24212
1511,704,24228,24228
1512,672,24244,24244
1513,672,24260,24260
1514,640,24276,24276
1515,672,24292,24292
1516,672,24308,24308
1517,672,24324,24324
1518,704,24340,24340
1519,672,24356,24356
1520,704,24372,24372
1521,672,24388,24388
1522,672,24404,24404
1523,640,24420,24420
1524,640,24436,24436
1525,672,24452,24452
1526,768,24468,24468
1527,672,24484,24484
1528,672,24500,24500
1529,672,24516,24516
1530,672,24532,24532
1531,704,24548,24548
1532,672,24564,24564
1533,672,24580,24580
1534,672,24596,24596
1535,672,24612,24612
1536,672,24628,24628
1537,672,24644,24644
1538,672,24660,24660
1539,672,24676,24676
1540,640,24692,24692
1541,672,24708,24708
1542,672,24724,24724
1543,672,24740,24740
1544,864,24756,24756
1545,672,24772,24772
1546,704,24788,24788
1547,672,24804,24804
1548,672,24820,24820
1549,672,24836,24836
1550,672,24852,24852
1551,704,24868,24868
1552,704,24884,24884
1553,704,24900,24900
1554,672,24916,24916
1555,800,24932,24932
1556,672,24948,24948
1557,672,24964,24964
1558,672,24980,24980
1559,672,24996,24996
1560,672,25012,25012
1561,672,25028,25028
1562,672,25044,25044
1563,672,25060,25060
1564,672,25076,25076
1565,672,25092,25092
1566,672,25108,25108
1567,864,25124,25124
1568,640,25140,25140
1569,672,25156,25156
1570,672,25172,25172
1571,672,25188,25188
1572,704,25204,25204
1573,704,25220,25220
1574,672,25236,25236
1575,672,25252,25252
1576,672,25268,25268
1577,640,25284,25284
1578,640,25300,25300
1579,672,25316,25316
1580,704,25332,25332
1581,672,25348,25348
1582,640,25364,25364
1583,640,25380,25380
1584,672,25396,25396
1585,672,25412,25412
1586,672,25428,25428
1587,736,25444,25444
1588,672,25460,25460
1589,736,25476,25476
1590,672,25492,25492
1591,672,25508,25508
1592,672,25524,25524
1593,672,25540,25540
1594,672,25556,25556
1595,672,25572,25572
1596,672,25588,25588
1597,672,25604,25604
1598,672,25620,25620
1599,672,25636,25636
1600,672,25652,25652
1601,672,25668,25668
1602,672,25684,25684
1603,672,25700,25700
1604,640,25735,25735
1605,9120,25745,25745
1606,36192,25760,25760
1607,295040,25772,25772
